,location,total_sqft,bath,price,bhk,price_per_sqft
7842,Sarjapur  Road,3385.5,6.0,142.0,4,4194.358292718948
7843,Sarjapur  Road,1320.0,2.0,100.0,2,7575.757575757576
7844,Sarjapur  Road,1984.0,4.0,145.0,3,7308.467741935484
7845,Sarjapur  Road,1800.0,3.0,90.0,4,5000.0
7846,Sarjapur  Road,3692.0,5.0,340.0,5,9209.100758396533
7847,Sarjapur  Road,7800.0,6.0,385.0,5,4935.897435897436
7848,Sarjapur  Road,1550.0,2.0,89.0,3,5741.935483870968
7849,Sarjapur  Road,1150.0,2.0,44.0,2,3826.086956521739
7850,Sarjapur  Road,1200.0,4.0,95.0,5,7916.666666666667
7851,Sarjapur  Road,1900.0,4.0,180.0,3,9473.684210526315
7852,Sarjapur  Road,2425.0,5.0,201.0,4,8288.659793814433
7853,Sarjapur  Road,1480.0,4.0,169.0,5,11418.918918918918
7854,Sarjapur  Road,1691.0,3.0,113.0,3,6682.436428149024
7855,Sarjapur  Road,1400.0,3.0,55.0,3,3928.5714285714284
7856,Sarjapur  Road,2070.0,4.0,160.0,3,7729.468599033817
7857,Sarjapur  Road,5400.0,3.0,700.0,3,12962.962962962964
7858,Sarjapur  Road,1220.0,3.0,56.0,3,4590.163934426229
7859,Sarjapur  Road,1435.0,3.0,90.0,3,6271.777003484321
7860,Sarjapur  Road,5400.0,4.0,750.0,4,13888.888888888889
7861,Sarjapur  Road,1194.0,2.0,51.0,2,4271.356783919598
7862,Sarjapur  Road,1262.0,2.0,67.0,2,5309.033280507131
7863,Sarjapur  Road,1693.0,3.0,125.0,3,7383.343177790904
7864,Sarjapur  Road,1826.0,3.0,125.0,3,6845.564074479737
7865,Sarjapur  Road,1660.0,3.0,116.0,3,6987.951807228916
7866,Sarjapur  Road,1060.0,2.0,50.0,2,4716.981132075472
7867,Sarjapur  Road,2750.0,5.0,240.0,4,8727.272727272728
7868,Sarjapur  Road,1830.0,3.0,119.0,3,6502.732240437159
7869,Sarjapur  Road,1700.0,3.0,194.0,3,11411.764705882353
7870,Sarjapur  Road,984.0,2.0,45.91,2,4665.650406504065
7871,Sarjapur  Road,1929.0,4.0,101.0,3,5235.873509590461
7872,Sarjapur  Road,1525.0,2.0,65.0,3,4262.295081967213
7873,Sarjapur  Road,2900.0,4.0,240.0,4,8275.862068965518
7874,Sarjapur  Road,1059.0,2.0,68.0,2,6421.152030217186
7875,Sarjapur  Road,1577.0,3.0,65.0,3,4121.750158528852
7876,Sarjapur  Road,1157.0,2.0,74.0,3,6395.851339671564
7877,Sarjapur  Road,1700.0,3.0,118.0,3,6941.176470588235
7878,Sarjapur  Road,1691.0,3.0,120.0,3,7096.392667060911
7879,Sarjapur  Road,1770.0,3.0,180.0,3,10169.49152542373
7880,Sarjapur  Road,1929.0,3.0,103.0,3,5339.554173146708
7881,Sarjapur  Road,1308.0,2.0,75.0,2,5733.94495412844
7882,Sarjapur  Road,2650.0,3.0,260.0,3,9811.32075471698
7883,Sarjapur  Road,1580.0,3.0,125.0,3,7911.392405063291
7884,Sarjapur  Road,1797.0,4.0,95.0,3,5286.588759042849
7885,Sarjapur  Road,1763.25,3.0,98.0,3,5557.918616191691
7886,Sarjapur  Road,1826.0,3.0,130.0,3,7119.386637458927
7887,Sarjapur  Road,1550.0,2.0,98.0,3,6322.580645161291
7888,Sarjapur  Road,1145.0,2.0,49.5,2,4323.144104803493
7889,Sarjapur  Road,534.0,1.0,19.65,1,3679.775280898876
7890,Sarjapur  Road,1450.0,2.0,75.0,3,5172.413793103448
7891,Sarjapur  Road,1819.0,3.0,100.0,3,5497.526113249038
7892,Sarjapur  Road,984.0,2.0,59.0,2,5995.934959349594
7893,Sarjapur  Road,1489.0,3.0,88.0,3,5910.006715916723
7894,Sarjapur  Road,1104.0,2.0,34.22,2,3099.6376811594205
7895,Sarjapur  Road,702.0,1.0,52.0,1,7407.407407407408
7896,Sarjapur  Road,1242.0,2.0,75.0,2,6038.647342995169
7897,Sarjapur  Road,2275.0,4.0,185.0,3,8131.868131868132
7898,Sarjapur  Road,3200.0,4.0,350.0,4,10937.5
7899,Sarjapur  Road,2100.0,3.0,135.0,3,6428.571428571428
7900,Sarjapur  Road,3335.0,4.0,290.0,4,8695.652173913044
7901,Sarjapur  Road,3009.0,3.0,331.0,3,11000.33233632436
7902,Sarjapur  Road,1700.0,3.0,93.5,3,5500.0
7903,Sarjapur  Road,1862.0,4.0,110.0,3,5907.626208378088
7904,Sarjapur  Road,4000.0,5.0,578.0,4,14450.0
7905,Sarjapur  Road,2275.0,4.0,175.0,3,7692.307692307692
7906,Sarjapur  Road,1314.0,2.0,110.0,2,8371.38508371385
7907,Sarjapur  Road,1787.0,3.0,116.0,3,6491.326245103525
7908,Sarjapur  Road,1691.0,3.0,93.01,3,5500.295683027794
7909,Sarjapur  Road,1028.0,2.0,56.0,2,5447.470817120623
7910,Sarjapur  Road,3005.0,5.0,275.0,4,9151.414309484193
7911,Sarjapur  Road,4395.0,4.0,242.0,4,5506.257110352673
7912,Sarjapur  Road,1181.0,2.0,65.0,3,5503.81033022862
7913,Sarjapur  Road,1691.0,3.0,100.0,3,5913.660555884092
7914,Sarjapur  Road,1026.0,2.0,60.55,2,5901.559454191033
7915,Sarjapur  Road,1350.0,2.0,85.0,2,6296.2962962962965
7916,Sarjapur  Road,1157.0,2.0,72.0,3,6222.990492653414
7917,Sarjapur  Road,1019.0,2.0,62.0,2,6084.396467124632
7918,Sarjapur  Road,3418.0,3.0,235.0,4,6875.365710942071
7919,Sarjapur  Road,691.0,1.0,31.1,1,4500.723589001447
7920,Sarjapur  Road,994.0,2.0,45.0,2,4527.162977867203
7921,Sarjapur  Road,3913.0,5.0,176.0,4,4497.827753641707
7922,Sarjapur  Road,1130.0,2.0,55.0,2,4867.256637168141
7923,Sarjapur  Road,1881.0,3.0,145.0,3,7708.665603402445
7924,Sarjapur  Road,2275.0,4.0,182.0,3,8000.0
7925,Sarjapur  Road,980.0,2.0,25.0,2,2551.0204081632655
7926,Sarjapur  Road,1525.0,2.0,65.0,3,4262.295081967213
7927,Sarjapur  Road,970.0,2.0,36.0,2,3711.340206185567
7928,Sarjapur  Road,1346.0,2.0,67.38,2,5005.94353640416
7929,Sarjapur  Road,1881.0,3.0,145.0,3,7708.665603402445
7930,Sarjapur  Road,1045.0,2.0,42.15,2,4033.492822966507
7931,Sarjapur  Road,2880.0,3.0,211.0,4,7326.388888888889
7932,Sarjapur  Road,984.0,2.0,45.91,2,4665.650406504065
7933,Sarjapur  Road,675.0,1.0,27.0,1,4000.0
7934,Sarjapur  Road,1346.0,2.0,74.03,2,5500.0
7935,Sarjapur  Road,10000.0,4.0,975.0,5,9750.0
7936,Sarjapur  Road,3930.0,5.0,330.0,4,8396.946564885497
7937,Sarjapur  Road,1691.0,3.0,119.0,3,7037.25606150207
7938,Sarjapur  Road,1335.0,2.0,95.0,2,7116.104868913858
7939,Sarjapur  Road,1525.0,2.0,63.0,3,4131.147540983607
7940,Sarjapur  Road,1680.0,3.0,126.0,3,7500.0
7941,Sarjapur  Road,1222.0,2.0,68.0,3,5564.648117839607
7942,Sarjapur  Road,3420.0,4.0,225.0,4,6578.9473684210525
7943,Sarjapur  Road,1510.0,2.0,110.0,3,7284.76821192053
7944,Sarjapur  Road,1242.0,2.0,78.0,2,6280.193236714976
7945,Sarjapur  Road,984.0,3.0,140.0,3,14227.642276422765
7946,Sarjapur  Road,1665.0,3.0,74.93,3,4500.3003003003005
7947,Sarjapur  Road,1129.0,2.0,69.0,2,6111.603188662533
7948,Sarjapur  Road,1180.0,2.0,45.0,3,3813.5593220338983
7949,Sarjapur  Road,1850.0,3.0,140.0,3,7567.5675675675675
7950,Sarjapur  Road,1034.0,2.0,38.0,2,3675.0483558994197
7951,Sarjapur  Road,1113.0,2.0,44.5,2,3998.2030548068283
7952,Sarjapur  Road,1879.0,3.0,155.0,3,8249.068653539116
7953,Sarjapur  Road,1157.0,2.0,75.0,3,6482.281763180639
7954,Sarjapur  Road,2425.0,5.0,175.0,4,7216.494845360825
7955,Sarjapur  Road,1323.0,2.0,74.0,2,5593.348450491308
7956,Sarjapur  Road,2500.0,4.0,225.0,4,9000.0
7957,Sarjapur  Road,2289.0,3.0,178.0,3,7776.321537789428
7958,Sarjapur  Road,1505.0,2.0,60.0,3,3986.7109634551493
7959,Sarjapur  Road,1314.0,2.0,70.44,3,5360.730593607306
7960,Sarjapur  Road,2100.0,3.0,130.0,3,6190.476190476191
7961,Sarjapur  Road,702.0,1.0,35.8,1,5099.715099715099
7962,Sarjapur  Road,1240.0,4.0,110.0,4,8870.967741935483
7963,Sarjapur  Road,1320.0,2.0,110.0,2,8333.333333333334
7964,Sarjapur  Road,1115.0,2.0,50.0,2,4484.304932735426
7965,Sarjapur  Road,1200.0,2.0,44.0,3,3666.6666666666665
7966,Sarjapur  Road,1800.0,3.0,128.0,3,7111.111111111111
7967,Sarjapur  Road,2275.0,4.0,187.0,3,8219.78021978022
7968,Sarjapur  Road,1270.0,2.0,54.0,3,4251.968503937008
7969,Sarjapur  Road,1026.0,2.0,60.8,2,5925.925925925926
7970,Sarjapur  Road,3335.0,4.0,300.0,4,8995.502248875562
7971,Sarjapur  Road,1025.0,2.0,45.5,2,4439.024390243902
7972,Sarjapur  Road,1216.0,2.0,70.0,2,5756.578947368421
7973,Sarjapur  Road,1814.0,3.0,63.0,3,3472.9878721058435
7974,Sarjapur  Road,1112.0,2.0,62.0,2,5575.5395683453235
7975,Sarjapur  Road,1273.0,2.0,60.0,2,4713.275726630008
7976,Sarjapur  Road,4250.0,4.0,610.0,4,14352.941176470587
7977,Sarjapur  Road,1157.0,2.0,69.0,3,5963.699222126188
7978,Sarjapur  Road,1000.0,2.0,40.0,2,4000.0
7979,Sarjapur  Road,1026.0,2.0,60.8,2,5925.925925925926
7980,Sarjapur  Road,1150.0,2.0,48.5,2,4217.391304347826
7981,Sarjapur  Road,1205.0,2.0,37.0,2,3070.539419087137
7982,Sarjapur  Road,1600.0,3.0,120.0,3,7500.0
7983,Sarjapur  Road,1370.0,2.0,70.0,2,5109.489051094891
7984,Sarjapur  Road,1346.0,2.0,74.03,2,5500.0
7985,Sarjapur  Road,475.0,1.0,26.0,1,5473.684210526316
7986,Sarjapur  Road,1197.0,2.0,56.86,2,4750.208855472013
7987,Sarjapur  Road,3040.0,4.0,135.0,4,4440.789473684211
7988,Sarjapur  Road,1857.0,4.0,155.0,3,8346.795907377491
7989,Sarjapur  Road,1750.0,3.0,185.0,4,10571.42857142857
7990,Sarjapur  Road,1660.0,2.0,116.0,3,6987.951807228916
7991,Sarjapur  Road,1194.0,2.0,57.0,2,4773.869346733668
7992,Sarjapur  Road,984.0,2.0,45.75,2,4649.390243902439
7993,Sarjapur  Road,1347.0,2.0,44.0,3,3266.5181885671864
7994,Sarjapur  Road,1105.0,2.0,40.0,2,3619.9095022624433
7995,Sarjapur  Road,1140.0,2.0,40.0,2,3508.7719298245615
7996,Sarjapur  Road,3150.0,4.0,500.0,4,15873.015873015873
7997,Sarjapur  Road,1346.0,2.0,69.61,2,5171.619613670134
7998,Sarjapur  Road,6200.0,4.0,744.0,4,12000.0
7999,Sarjapur  Road,2089.0,3.0,148.0,3,7084.729535662997
8000,Sarjapur  Road,1612.0,3.0,98.38,3,6102.977667493797
8001,Sarjapur  Road,1290.0,2.0,88.0,2,6821.705426356589
8002,Sarjapur  Road,1371.0,2.0,86.0,2,6272.793581327498
8003,Sarjapur  Road,2140.0,3.0,139.0,3,6495.327102803738
8004,Sarjapur  Road,1044.0,2.0,55.0,2,5268.199233716475
8005,Sarjapur  Road,1600.0,3.0,85.0,3,5312.5
8006,Sarjapur  Road,2180.0,4.0,180.0,3,8256.880733944954
8007,Sarjapur  Road,1691.0,3.0,119.0,3,7037.25606150207
8008,Sarjapur  Road,2206.0,4.0,180.0,3,8159.564823209429
8009,Sarjapur  Road,1309.0,2.0,69.5,2,5309.396485867074
8010,Sarjapur  Road,1691.0,3.0,100.0,3,5913.660555884092
8011,Sarjapur  Road,1250.0,4.0,135.0,4,10800.0
8012,Sarjapur  Road,1367.0,2.0,80.0,2,5852.231163130944
8013,Sarjapur  Road,1565.0,3.0,78.0,3,4984.025559105431
8014,Sarjapur  Road,4395.0,4.0,242.0,4,5506.257110352673
8015,Sarjapur  Road,1984.0,4.0,148.0,3,7459.677419354839
8016,Sarjapur  Road,1035.0,2.0,47.0,2,4541.062801932367
8017,Sarjapur  Road,1346.0,2.0,74.03,2,5500.0
8018,Sarjapur  Road,1115.0,2.0,50.0,2,4484.304932735426
8019,Sarjapur  Road,1112.0,2.0,58.0,2,5215.827338129497
8020,Sarjapur  Road,1340.0,2.0,75.0,2,5597.014925373134
8021,Sarjapur  Road,3500.0,3.0,275.0,3,7857.142857142857
8022,Sarjapur  Road,1850.0,3.0,89.0,3,4810.810810810811
8023,Sarjapur  Road,2758.0,4.0,240.0,4,8701.95794053662
8024,Sarjapur  Road,1132.0,2.0,70.0,2,6183.745583038869
8025,Sarjapur  Road,1380.0,2.0,55.0,3,3985.5072463768115
8026,Sarjapur  Road,4050.0,2.0,450.0,4,11111.111111111111
8027,Sarjapur  Road,2425.0,5.0,195.0,4,8041.237113402062
8028,"Sarjapur Road, ",1929.0,3.0,115.0,3,5961.638154484189
8029,"Sarjapur Road, ",2425.0,4.0,173.0,4,7134.020618556701
8030,"Sarjapur Road, ",1636.0,3.0,97.0,3,5929.095354523228
8031,"Sarjapur Road, ",1936.0,3.0,139.0,3,7179.752066115702
8032,"Sarjapur Road, ",1275.0,2.0,76.0,2,5960.78431372549
8033,"Sarjapur Road, ",1182.0,2.0,64.0,2,5414.551607445009
8034,Sarjapura - Attibele Road,1330.0,2.0,48.0,3,3609.0225563909776
8035,Sarjapura - Attibele Road,1329.0,2.0,45.95,3,3457.486832204665
8036,Sarjapura - Attibele Road,829.0,2.0,22.8,2,2750.301568154403
8037,Sarjapura - Attibele Road,2400.0,3.0,85.0,3,3541.6666666666665
8038,Sarjapura - Attibele Road,1033.0,2.0,28.41,2,2750.242013552759
8039,Sarjapura - Attibele Road,1676.0,3.0,52.0,3,3102.6252983293557
8040,Sarjapura - Attibele Road,1800.0,3.0,90.0,3,5000.0
8041,Sarjapura - Attibele Road,1308.0,2.0,37.0,2,2828.7461773700306
8042,Sarjapura - Attibele Road,1073.0,2.0,31.77,2,2960.857409133271
8043,Sarjapura - Attibele Road,1330.0,2.0,49.0,3,3684.2105263157896
8044,Sarjapura - Attibele Road,1090.0,2.0,37.0,2,3394.4954128440368
8045,Sarjapura - Attibele Road,1126.0,2.0,36.0,2,3197.158081705151
8046,Sarjapura - Attibele Road,740.0,1.0,23.65,1,3195.945945945946
8047,Sarjapura - Attibele Road,1555.0,3.0,52.0,3,3344.051446945338
8048,Sarvabhouma Nagar,500.0,1.0,24.0,1,4800.0
8049,Sarvabhouma Nagar,1012.0,2.0,42.0,2,4150.197628458498
8050,Sathya Layout,1504.0,2.0,100.0,3,6648.936170212766
8051,Sathya Layout,1504.0,2.0,102.0,3,6781.914893617021
8052,Sathya Sai Layout,5500.0,4.0,600.0,4,10909.09090909091
8053,Sathya Sai Layout,11338.0,9.0,1000.0,6,8819.897689186806
8054,Sathya Sai Layout,4104.0,4.0,360.0,4,8771.929824561403
8055,Sathya Sai Layout,4041.0,4.0,345.0,4,8537.490720118782
8056,Sathya Sai Layout,6652.0,6.0,510.0,4,7666.867107636801
8057,Sathya Sai Layout,6652.0,6.0,660.0,4,9921.828021647625
8058,Sathya Sai Layout,6688.0,6.0,700.0,4,10466.507177033493
8059,Sector 1 HSR Layout,1840.0,3.0,155.0,3,8423.91304347826
8060,Sector 1 HSR Layout,1533.0,3.0,150.0,3,9784.735812133073
8061,Sector 1 HSR Layout,1240.0,5.0,300.0,5,24193.548387096773
8062,Sector 1 HSR Layout,600.0,2.0,120.0,2,20000.0
8063,Sector 1 HSR Layout,1804.0,3.0,150.0,3,8314.855875831485
8064,Sector 2 HSR Layout,1296.0,2.0,75.0,2,5787.037037037037
8065,Sector 2 HSR Layout,1450.0,2.0,135.0,3,9310.344827586207
8066,Sector 2 HSR Layout,794.0,1.0,60.0,1,7556.675062972292
8067,Sector 2 HSR Layout,1143.0,2.0,65.0,2,5686.789151356081
8068,Sector 2 HSR Layout,794.0,1.0,65.0,1,8186.39798488665
8069,Sector 2 HSR Layout,1146.0,2.0,55.0,2,4799.301919720768
8070,Sector 2 HSR Layout,1600.0,3.0,70.0,3,4375.0
8071,Sector 2 HSR Layout,1665.0,3.0,110.0,3,6606.606606606607
8072,Sector 2 HSR Layout,1512.0,3.0,80.0,3,5291.005291005291
8073,Sector 2 HSR Layout,1332.0,2.0,101.0,2,7582.582582582582
8074,Sector 2 HSR Layout,1515.0,2.0,69.0,3,4554.455445544554
8075,Sector 2 HSR Layout,1600.0,3.0,90.0,3,5625.0
8076,Sector 2 HSR Layout,1095.0,2.0,85.41,2,7800.0
8077,Sector 2 HSR Layout,1231.0,2.0,66.0,2,5361.494719740049
8078,Sector 6 HSR Layout,3000.0,5.0,260.0,4,8666.666666666666
8079,Sector 6 HSR Layout,3800.0,3.0,580.0,3,15263.157894736842
8080,Sector 6 HSR Layout,3000.0,5.0,270.0,4,9000.0
8081,Sector 7 HSR Layout,3000.0,5.0,275.0,4,9166.666666666666
8082,Sector 7 HSR Layout,900.0,4.0,90.0,5,10000.0
8083,Sector 7 HSR Layout,1163.0,2.0,98.86,2,8500.42992261393
8084,Sector 7 HSR Layout,1760.0,3.0,145.0,3,8238.636363636364
8085,Sector 7 HSR Layout,3900.0,3.0,300.0,3,7692.307692307692
8086,Sector 7 HSR Layout,1163.0,2.0,98.86,2,8500.42992261393
8087,Sector 7 HSR Layout,1342.0,2.0,115.0,2,8569.29955290611
8088,Sector 7 HSR Layout,1760.0,3.0,160.0,3,9090.90909090909
8089,Sector 7 HSR Layout,1760.0,3.0,142.0,3,8068.181818181818
8090,Sector 7 HSR Layout,2400.0,2.0,195.0,3,8125.0
8091,Sector 7 HSR Layout,1760.0,3.0,185.0,3,10511.363636363636
8092,Sector 7 HSR Layout,1162.0,2.0,98.77,2,8500.0
8093,Seegehalli,901.0,2.0,35.14,2,3900.110987791343
8094,Seegehalli,1150.0,2.0,42.9,3,3730.4347826086955
8095,Seegehalli,800.0,1.0,50.0,2,6250.0
8096,Seegehalli,1525.0,3.0,65.0,3,4262.295081967213
8097,Seegehalli,1118.0,2.0,37.5,2,3354.2039355992843
8098,Seegehalli,1200.0,2.0,62.0,3,5166.666666666667
8099,Seegehalli,1155.0,2.0,72.0,2,6233.766233766234
8100,Seegehalli,1830.0,4.0,82.0,3,4480.87431693989
8101,Seegehalli,4000.0,3.0,235.0,3,5875.0
8102,Seegehalli,3000.0,5.0,150.0,4,5000.0
8103,Seegehalli,2800.0,4.0,140.0,4,5000.0
8104,Seegehalli,1096.0,2.0,41.0,2,3740.875912408759
8105,Seegehalli,1420.0,2.0,46.0,3,3239.43661971831
8106,Seegehalli,920.0,2.0,27.0,2,2934.782608695652
8107,Seegehalli,1553.0,3.0,68.0,3,4378.62202189311
8108,Seegehalli,1639.0,3.0,120.0,3,7321.537522879805
8109,Seegehalli,3000.0,4.0,235.0,3,7833.333333333333
8110,Seegehalli,1134.0,2.0,45.0,2,3968.253968253968
8111,Seegehalli,1683.0,3.0,80.0,3,4753.416518122401
8112,Seegehalli,1176.0,2.0,50.0,2,4251.700680272109
8113,Seegehalli,3000.0,4.0,240.0,3,8000.0
8114,Seetharampalya,1515.0,3.0,88.0,3,5808.580858085808
8115,Seetharampalya,1166.0,2.0,53.0,2,4545.454545454545
8116,Seetharampalya,1100.0,2.0,55.0,2,5000.0
8117,Seetharampalya,1350.0,3.0,68.0,3,5037.037037037037
8118,Seetharampalya,1500.0,3.0,90.0,3,6000.0
8119,Seetharampalya,1360.0,2.0,73.0,3,5367.64705882353
8120,Seshadripuram,600.0,3.0,75.0,2,12500.0
8121,Seshadripuram,1217.0,2.0,164.0,2,13475.760065735414
8122,Shampura,2650.0,4.0,150.0,4,5660.377358490566
8123,Shampura,375.0,2.0,26.0,1,6933.333333333333
8124,Shampura,1200.0,2.0,53.0,2,4416.666666666667
8125,Shampura,700.0,1.0,35.0,2,5000.0
8126,Shampura,1400.0,3.0,70.0,3,5000.0
8127,Shampura,1475.0,3.0,78.0,3,5288.135593220339
8128,Shampura,1150.0,6.0,75.0,6,6521.739130434783
8129,Shampura,672.0,3.0,54.0,4,8035.714285714285
8130,Shampura,1700.0,3.0,75.0,3,4411.764705882353
8131,Shankarapuram,3060.0,4.0,350.0,4,11437.908496732027
8132,Shankarapuram,925.0,2.0,100.0,2,10810.81081081081
8133,Shanthala Nagar,1630.0,2.0,200.0,2,12269.938650306749
8134,Shanthala Nagar,1450.0,1.0,230.0,2,15862.068965517241
8135,Shanthala Nagar,1600.0,3.0,180.0,3,11250.0
8136,Shanthala Nagar,3290.0,4.0,460.0,3,13981.76291793313
8137,Shanthi Layout,1280.0,3.0,87.0,3,6796.875
8138,Shanti Nagar,1602.0,2.0,165.0,3,10299.625468164793
8139,Shanti Nagar,1602.0,2.0,170.0,3,10611.735330836455
8140,Shanti Nagar,3000.0,4.0,240.0,4,8000.0
8141,Shanti Nagar,1130.0,2.0,74.0,2,6548.672566371682
8142,Shanti Nagar,1130.0,2.0,75.0,2,6637.168141592921
8143,Shanti Nagar,420.0,1.0,25.0,2,5952.380952380952
8144,Shanti Nagar,2250.0,3.0,180.0,3,8000.0
8145,Shantiniketan Layout,1500.0,2.0,115.0,2,7666.666666666667
8146,Shantiniketan Layout,2072.0,3.0,108.0,3,5212.355212355213
8147,Shantiniketan Layout,925.0,2.0,48.0,2,5189.189189189189
8148,Shantiniketan Layout,2710.0,5.0,142.0,4,5239.852398523985
8149,Shettigere,660.0,1.0,35.0,1,5303.030303030303
8150,Shetty Halli,8000.0,5.0,550.0,5,6875.0
8151,Shikaripalya,1121.0,2.0,43.72,2,3900.0892060660126
8152,Shikaripalya,1442.0,3.0,56.24,3,3900.138696255201
8153,Shikaripalya,1555.0,2.0,67.0,3,4308.681672025724
8154,Shikaripalya,1532.0,3.0,59.75,3,3900.1305483028723
8155,Shikaripalya,1025.0,2.0,39.98,2,3900.4878048780483
8156,Shingapura,1350.0,2.0,45.0,1,3333.3333333333335
8157,Shingapura,1255.0,2.0,60.0,3,4780.876494023904
8158,Shirdi Sai Layout,1200.0,3.0,95.0,4,7916.666666666667
8159,Shivaji Nagar,850.0,2.0,55.0,2,6470.588235294118
8160,Shivaji Nagar,1554.0,3.0,130.0,2,8365.508365508365
8161,Shivaji Nagar,2200.0,2.0,110.0,2,5000.0
8162,Shivaji Nagar,550.0,1.0,27.0,2,4909.090909090909
8163,Shivaji Nagar,3820.0,1.0,306.0,1,8010.471204188481
8164,Shivaji Nagar,703.0,2.0,49.5,2,7041.251778093883
8165,Shivaji Nagar,1460.0,2.0,90.0,3,6164.3835616438355
8166,Shivaji Nagar,600.0,1.0,65.0,2,10833.333333333334
8167,Shivaji Nagar,1226.0,2.0,60.0,3,4893.964110929854
8168,Shree Ananth Nagar Layout,2040.0,2.0,59.0,2,2892.156862745098
8169,Shree Ananth Nagar Layout,1176.0,2.0,45.0,3,3826.530612244898
8170,Shree Ananth Nagar Layout,1080.0,2.0,38.0,2,3518.5185185185187
8171,Siddapura,14000.0,3.0,800.0,4,5714.285714285715
8172,Siddapura,1275.0,2.0,105.0,2,8235.29411764706
8173,Siddapura,1150.0,2.0,90.0,2,7826.086956521739
8174,Siddapura,5480.0,4.0,400.0,3,7299.270072992701
8175,Sidedahalli,1158.0,2.0,85.0,3,7340.241796200346
8176,Sidedahalli,900.0,1.0,52.3,1,5811.111111111111
8177,Sidedahalli,1200.0,1.0,50.0,2,4166.666666666667
8178,Silk Board,1300.0,3.0,58.0,3,4461.538461538462
8179,Silk Board,1435.0,2.0,60.0,3,4181.184668989547
8180,Silk Board,1250.0,3.0,54.0,3,4320.0
8181,Silver Springs Layout,1084.0,2.0,50.0,2,4612.546125461255
8182,Silver Springs Layout,1550.0,2.0,70.0,3,4516.129032258064
8183,Singanayakanahalli,1480.0,2.0,75.0,3,5067.5675675675675
8184,Singapura Village,2230.0,4.0,130.0,4,5829.596412556054
8185,Singapura Village,850.0,2.0,34.0,2,4000.0
8186,Singapura Village,825.0,2.0,35.0,2,4242.424242424242
8187,Singapura Village,985.0,2.0,45.0,2,4568.527918781726
8188,Singapura Village,970.0,2.0,45.0,2,4639.1752577319585
8189,Singasandra,1010.0,2.0,29.5,2,2920.792079207921
8190,Singasandra,1440.0,2.0,65.0,3,4513.888888888889
8191,Singasandra,1030.0,2.0,55.0,2,5339.805825242718
8192,Singasandra,3850.0,6.0,195.0,4,5064.935064935065
8193,Singasandra,600.0,2.0,36.5,2,6083.333333333333
8194,Singasandra,1100.0,2.0,52.0,2,4727.272727272727
8195,Singasandra,1306.0,2.0,58.0,3,4441.04134762634
8196,Singasandra,3366.0,4.0,120.0,4,3565.0623885918003
8197,Singasandra,1300.0,2.0,65.0,2,5000.0
8198,Singasandra,3126.0,4.0,120.0,4,3838.7715930902114
8199,Singasandra,1464.0,3.0,56.0,3,3825.136612021858
8200,Singasandra,1010.0,2.0,40.0,2,3960.3960396039606
8201,Singasandra,1375.0,2.0,58.0,2,4218.181818181818
8202,Singasandra,1120.0,2.0,60.0,2,5357.142857142857
8203,Singasandra,1099.0,2.0,37.5,2,3412.1929026387625
8204,Singasandra,600.0,1.0,45.0,1,7500.0
8205,Singasandra,600.0,1.0,45.0,1,7500.0
8206,Singasandra,1510.0,3.0,75.0,3,4966.887417218543
8207,Singasandra,1179.0,2.0,56.0,2,4749.787955894826
8208,Singasandra,1416.0,2.0,67.0,2,4731.6384180790965
8209,Singasandra,1476.0,2.0,73.0,3,4945.79945799458
8210,Singasandra,1139.7,2.0,45.0,2,3948.407475651487
8211,Singasandra,1465.0,2.0,60.0,2,4095.563139931741
8212,Singasandra,1464.0,3.0,56.0,3,3825.136612021858
8213,Singasandra,1653.0,3.0,85.0,3,5142.165759225651
8214,Singena Agrahara,1500.0,3.0,115.0,3,7666.666666666667
8215,Sneha Colony,1050.0,2.0,110.0,2,10476.190476190477
8216,Somasundara Palya,1255.0,2.0,67.0,2,5338.645418326693
8217,Somasundara Palya,1448.0,2.0,68.0,2,4696.132596685083
8218,Somasundara Palya,1570.0,3.0,68.0,3,4331.210191082802
8219,Somasundara Palya,1178.0,2.0,73.0,2,6196.9439728353145
8220,Somasundara Palya,1260.0,2.0,60.0,2,4761.9047619047615
8221,Somasundara Palya,1033.0,2.0,48.0,2,4646.660212971927
8222,Somasundara Palya,1329.0,2.0,70.0,2,5267.11813393529
8223,Somasundara Palya,2372.0,3.0,140.0,3,5902.192242833053
8224,Somasundara Palya,1185.0,2.0,70.0,2,5907.172995780591
8225,Somasundara Palya,1575.0,3.0,68.0,3,4317.460317460317
8226,Somasundara Palya,1600.0,3.0,68.0,3,4250.0
8227,Somasundara Palya,1600.0,3.0,69.0,3,4312.5
8228,Somasundara Palya,2400.0,3.0,140.0,4,5833.333333333333
8229,Somasundara Palya,1650.0,3.0,95.0,3,5757.575757575758
8230,Somasundara Palya,1186.0,2.0,72.0,2,6070.826306913997
8231,Somasundara Palya,1600.0,3.0,69.0,3,4312.5
8232,Someshwara Layout,1200.0,4.0,169.0,4,14083.333333333334
8233,Sompura,825.0,2.0,33.0,2,4000.0
8234,Sompura,1025.0,2.0,37.0,3,3609.756097560976
8235,Sompura,1020.0,2.0,41.0,2,4019.607843137255
8236,Sompura,1126.0,2.0,39.0,2,3463.587921847247
8237,Sompura,825.0,2.0,32.0,2,3878.787878787879
8238,Sompura,1360.0,2.0,45.0,3,3308.823529411765
